Set ID,target
OP753345013050001918,AbNormal
OP753345013050001919,Normal
OP753345013050001920,Normal
OP753345013050001921,Normal
OP753345013050001922,Normal
OP753345013050001923,Normal
OP753345013050001924,Normal
OP753345013050001925,Normal
OP753345013050001926,Normal
OP753345013050001930,AbNormal
OP753345013050001931,Normal
OP753345013050001932,Normal
OP753345013050001934,Normal
OP753345013050001935,Normal
OP753345013050001937,Normal
OP753345013050001938,Normal
OP753345013050001939,Normal
OP753345013050001940,Normal
OP753345013050001941,AbNormal
OP753345013050001942,AbNormal
OP753345013050001945,Normal
OP753345013050001946,Normal
OP753345013050001947,Normal
OP753345013050001949,AbNormal
OP753345013050001950,Normal
OP753345013050001951,Normal
OP753345013050001953,Normal
OP753345013050001954,Normal
OP753345013050001955,Normal
OP753345013050001956,Normal
OP753345013050001957,Normal
OP753345013050001959,Normal
OP753345013050001960,Normal
OP753345013050001961,Normal
OP753345013050001962,Normal
OP753345013050001964,Normal
OP753345013050001966,Normal
OP753345013050001967,Normal
OP753345013050001969,Normal
OP753345013050001971,Normal
OP753345013050001973,Normal
OP753345013050001974,Normal
OP753345013050001975,Normal
OP753345013050001976,Normal
OP753345013050001977,Normal
OP753345013050001978,Normal
OP753345013050001980,Normal
OP753345013050001981,Normal
OP753345013050001982,AbNormal
OP753345013050001983,Normal
OP753345013050001984,Normal
OP753345013050001985,Normal
OP753345013050001987,Normal
OP753345013050001988,Normal
OP753345013050001989,Normal
OP753345013050001991,Normal
OP753345013050001992,Normal
OP753345013050001993,Normal
OP753345013050001994,Normal
OP753345013050001995,Normal
OP753345013050001996,Normal
OP753345013050001997,AbNormal
OP753345013050001998,Normal
OP753345013050002000,Normal
OP753345013050002001,Normal
OP753345013050002002,Normal
OP753345013050002003,Normal
OP753345013050002004,Normal
OP753345013050002005,Normal
OP753345013050002006,Normal
OP753345013050002009,Normal
OP753345013050002010,Normal
OP753345013050002011,Normal
OP753345013050002012,Normal
OP753345013050002013,Normal
OP753345013050002015,Normal
OP753345013050001636,Normal
OP753345013050001637,Normal
OP753345013050001639,Normal
OP753345013050001641,Normal
OP753345013050001643,Normal
OP753345013050001644,Normal
OP753345013050001645,AbNormal
OP753345013050001646,Normal
OP753345013050001647,Normal
OP753345013050001652,Normal
OP753345013050001654,Normal
OP753345013050001655,Normal
OP753345013050001656,Normal
OP753345013050001657,Normal
OP753345013050001659,Normal
OP753345013050001660,AbNormal
OP753345013050001661,Normal
OP753345013050001662,Normal
OP753345013050001663,Normal
OP753345013050001664,Normal
OP753345013050001666,Normal
OP753345013050001671,Normal
OP753345013050001672,AbNormal
OP753345013050001673,AbNormal
OP753345013050001675,Normal
OP753345013050001676,Normal
OP753345013050001677,Normal
OP753345013050001679,Normal
OP753345013050001680,Normal
OP753345013050001681,Normal
OP753345013050001684,Normal
OP753345013050001685,Normal
OP753345013050001686,Normal
OP753345013050001688,Normal
OP753345013050001689,AbNormal
OP753345013050001692,Normal
OP753345013050001693,AbNormal
OP753345013050001694,Normal
OP753345013050001695,Normal
OP753345013050001697,Normal
OP753345013050001698,Normal
OP753345013050001699,Normal
OP753345013050001700,AbNormal
OP753345013050001701,AbNormal
OP753345013050001702,AbNormal
OP753345013050001703,AbNormal
OP753345013050001705,Normal
OP753345013050001706,Normal
OP753345013050001708,Normal
OP753345013050001709,Normal
OP753345013050001710,Normal
OP753345013050001711,Normal
OP753345013050001712,Normal
OP753345013050001714,AbNormal
OP753345013050001715,AbNormal
OP753345013050001717,AbNormal
OP753345013050001718,Normal
OP753345013050001719,Normal
OP753345013050001721,AbNormal
OP753345013050001723,Normal
OP753345013050001724,AbNormal
OP753345013050001726,AbNormal
OP753345013050001727,Normal
OP753345013050001728,Normal
OP753345013050001730,Normal
OP753345013050001731,Normal
OP753345013050001732,Normal
OP753345013050001733,AbNormal
OP753345013050001735,Normal
OP753345013050001736,Normal
OP753345013050001739,Normal
OP753345013050001740,AbNormal
OP753345013050001742,Normal
OP753345013050001748,AbNormal
OP753345013050001749,Normal
OP753345013050001750,AbNormal
OP753345013050001751,Normal
OP753345013050001752,Normal
OP753345013050001753,Normal
OP753345013050001755,Normal
OP753345013050001756,Normal
OP753345013050001758,Normal
OP753345013050001759,Normal
OP753345013050001760,Normal
OP753345013050001761,Normal
OP753345013050001763,AbNormal
OP753345013050001764,Normal
OP753345013050001765,Normal
OP753345013050001767,Normal
OP753345013050001768,Normal
OP753345013050001770,AbNormal
OP753345013050001771,AbNormal
OP753345013050001772,Normal
OP753345013050001773,Normal
OP753345013050001774,Normal
OP753345013050002236,Normal
OP753345013050002237,Normal
OP753345013050002238,Normal
OP753345013050002239,Normal
OP753345013050002240,AbNormal
OP753345013050002243,Normal
OP753345013050002245,Normal
OP753345013050002244,Normal
OP753345013050002247,Normal
OP753345013050002248,AbNormal
OP753345013050002249,AbNormal
OP753345013050002250,Normal
OP753345013050002252,Normal
OP753345013050002253,Normal
OP753345013050002254,Normal
OP753345013050002255,AbNormal
OP753345013050002256,Normal
OP753345013050002258,Normal
OP753345013050002261,Normal
OP753345013050002263,Normal
OP753345013050002264,Normal
OP753345013050002265,Normal
OP753345013050002266,Normal
OP753345013050002267,Normal
OP753345013050002270,Normal
OP753345013050002271,Normal
OP753345013050002272,Normal
OP753345013050002273,AbNormal
OP753345013050002275,Normal
OP753345013050002276,AbNormal
OP753345013050002280,Normal
OP753345013050002281,Normal
OP753345013050002282,Normal
OP753345013050002283,Normal
OP753345013050002284,Normal
OP753345013050002286,Normal
OP753345013050002287,Normal
OP753345013050002288,Normal
OP753345013050002290,Normal
OP753345013050002291,Normal
OP753345013050002292,Normal
OP753345013050002294,Normal
OP753345013050002296,Normal
OP753345013050002297,AbNormal
OP753345013050002299,Normal
OP753345013050002303,Normal
OP753345013050002305,Normal
OP753345013050002306,Normal
OP753345013050002309,Normal
OP753345013050002310,Normal
OP753345013050002312,Normal
OP753345013050002313,Normal
OP753345013050002314,AbNormal
OP753345013050002315,Normal
OP753345013050002316,Normal
OP753345013050002317,Normal
OP753345013050002318,AbNormal
OP753345013050002320,Normal
OP753345013050002321,AbNormal
OP753345013050002322,AbNormal
OP753345013050002323,Normal
OP753345013050002325,AbNormal
OP753345013050002326,Normal
OP753345013050002328,Normal
OP753345013050002329,Normal
OP753345013050002330,Normal
OP753345013050002331,Normal
OP753345013050002332,AbNormal
OP753345013050002333,Normal
OP753345013050002334,Normal
OP753345013050002335,Normal
OP753345013050002337,Normal
OP753345013050002339,Normal
OP753345013050002344,Normal
OP753345013050002345,Normal
OP753345013050002346,Normal
OP753345013050002347,Normal
OP753345013050002349,Normal
OP753345013050002350,Normal
OP753345013050002352,Normal
OP753345013050002354,Normal
OP753345013050002355,Normal
OP753345013050002361,Normal
OP753345013050002363,Normal
OP753345013050002364,Normal
OP753345013050002365,Normal
OP753345013050002366,Normal
OP753345013050002368,Normal
OP753345013050002370,Normal
OP753345013050002373,Normal
OP753345013050002375,Normal
OP753345013050002378,Normal
OP753345013050002379,Normal
OP753345013050002381,AbNormal
OP753345013050002383,Normal
OP753345013050002384,Normal
OP753345013050002385,Normal
OP753345013050002387,Normal
OP753345013050002389,Normal
OP753345013050002390,Normal
OP753345013050002391,Normal
OP753345013050002392,Normal
OP753345013050002395,Normal
OP753345013050002074,Normal
OP753345013050002076,AbNormal
OP753345013050002079,Normal
OP753345013050002081,Normal
OP753345013050002085,Normal
OP753345013050002086,Normal
OP753345013050002087,Normal
OP753345013050002088,Normal
OP753345013050002089,Normal
OP753345013050002092,Normal
OP753345013050002094,Normal
OP753345013050002097,Normal
OP753345013050002098,Normal
OP753345013050002100,Normal
OP753345013050002102,Normal
OP753345013050002103,Normal
OP753345013050002104,Normal
OP753345013050002107,AbNormal
OP753345013050002108,Normal
OP753345013050002109,Normal
OP753345013050002110,Normal
OP753345013050002111,Normal
OP753345013050002115,Normal
OP753345013050002116,Normal
OP753345013050002118,Normal
OP753345013050002119,Normal
OP753345013050002120,Normal
OP753345013050002121,Normal
OP753345013050002123,Normal
OP753345013050002127,Normal
OP753345013050002128,AbNormal
OP753345013050002129,Normal
OP753345013050002130,Normal
OP753345013050002132,Normal
OP753345013050002133,Normal
OP753345013050002134,Normal
OP753345013050002135,Normal
OP753345013050002136,Normal
OP753345013050002137,Normal
OP753345013050002139,Normal
OP753345013050002142,Normal
OP753345013050002143,Normal
OP753345013050002147,Normal
OP753345013050002151,Normal
OP753345013050002152,Normal
OP753345013050002153,Normal
OP753345013050002154,AbNormal
OP753345013050002157,Normal
OP753345013050002159,Normal
OP753345013050002160,Normal
OP753345013050002163,Normal
OP753345013050002164,Normal
OP753345013050002166,Normal
OP753345013050002167,Normal
OP753345013050002168,Normal
OP753345013050002169,Normal
OP753345013050002171,Normal
OP753345013050002173,Normal
OP753345013050002174,Normal
OP753345013050002176,Normal
OP753345013050002178,Normal
OP753345013050002179,Normal
OP753345013050002180,AbNormal
OP753345013050002181,Normal
OP753345013050002182,Normal
OP753345013050002183,Normal
OP753345013050002184,Normal
OP753345013050002185,Normal
OP753345013050002186,Normal
OP753345013050002187,Normal
OP753345013050002188,Normal
OP753345013050002189,Normal
OP753345013050002190,AbNormal
OP753345013050002192,Normal
OP753345013050002193,Normal
OP753345013050002194,AbNormal
OP753345013050002197,Normal
OP753345013050002200,Normal
OP753345013050002201,Normal
OP753345013050002204,Normal
OP753345013050002205,Normal
OP753345013050002208,Normal
OP753345013050002209,Normal
OP753345013050002210,Normal
OP753345013050002211,Normal
OP753345013050002212,Normal
OP753345013050002196,AbNormal
OP753345013050002213,Normal
OP753345013050002216,Normal
OP753345013050002217,Normal
OP753345013050002218,Normal
OP753345013050002219,Normal
OP753345013050002220,Normal
OP753345013050002221,Normal
OP753345013050002222,Normal
OP753345013050002223,Normal
OP753345013050002224,Normal
OP753345013050002226,Normal
OP753345013050002227,Normal
OP753345013050002228,Normal
OP753345013050002229,AbNormal
OP753345013050002232,Normal
OP753345013050002235,Normal
OP753345013050002017,Normal
OP753345013050002019,Normal
OP753345013050002020,Normal
OP753345013050002023,Normal
OP753345013050002025,AbNormal
OP753345013050002026,Normal
OP753345013050002028,Normal
OP753345013050002030,Normal
OP753345013050002031,AbNormal
OP753345013050002032,Normal
OP753345013050002035,Normal
OP753345013050002037,Normal
OP753345013050002039,Normal
OP753345013050002040,Normal
OP753345013050002041,Normal
OP753345013050002042,Normal
OP753345013050002043,Normal
OP753345013050002044,Normal
OP753345013050002046,Normal
OP753345013050002048,Normal
OP753345013050002051,Normal
OP753345013050002052,Normal
OP753345013050002053,Normal
OP753345013050002054,Normal
OP753345013050002055,Normal
OP753345013050002056,Normal
OP753345013050002057,Normal
OP753345013050002058,Normal
OP753345013050002059,AbNormal
OP753345013050002061,Normal
OP753345013050002062,Normal
OP753345013050002064,Normal
OP753345013050002065,Normal
OP753345013050002066,Normal
OP753345013050002067,AbNormal
OP753345013050002070,Normal
OP753345013050002071,Normal
OP753345013050002073,Normal
OP753345013050002616,Normal
OP753345013050002618,Normal
OP753345013050002619,Normal
OP753345013050002620,Normal
OP753345013050002621,Normal
OP753345013050002624,Normal
OP753345013050002626,Normal
OP753345013050002627,Normal
OP753345013050002628,Normal
OP753345013050002630,Normal
OP753345013050002631,AbNormal
OP753345013050002632,Normal
OP753345013050002633,Normal
OP753345013050002634,Normal
OP753345013050002635,Normal
OP753345013050002638,Normal
OP753345013050002639,Normal
OP753345013050002641,Normal
OP753345013050002643,Normal
OP753345013050002644,Normal
OP753345013050002645,Normal
OP753345013050002646,Normal
OP753345013050002649,Normal
OP753345013050002651,Normal
OP753345013050002652,Normal
OP753345013050002653,Normal
OP753345013050002654,Normal
OP753345013050002655,Normal
OP753345013050002658,Normal
OP753345013050002659,Normal
OP753345013050002662,Normal
OP753345013050002664,AbNormal
OP753345013050002665,Normal
OP753345013050002666,Normal
OP753345013050002667,AbNormal
OP753345013050002668,Normal
OP753345013050002669,Normal
OP753345013050002670,Normal
OP753345013050002671,Normal
OP753345013050002672,Normal
OP753345013050002673,Normal
OP753345013050002675,Normal
OP753345013050002676,Normal
OP753345013050002678,Normal
OP753345013050002681,Normal
OP753345013050002685,Normal
OP753345013050002687,Normal
OP753345013050002688,Normal
OP753345013050002689,Normal
OP753345013050002690,Normal
OP753345013050002691,Normal
OP753345013050002692,Normal
OP753345013050002694,Normal
OP753345013050002696,Normal
OP753345013050002699,Normal
OP753345013050002700,Normal
OP753345013050002702,Normal
OP753345013050002703,Normal
OP753345013050002706,Normal
OP753345013050002708,Normal
OP753345013050002710,Normal
OP753345013050002711,Normal
OP753345013050002712,Normal
OP753345013050002713,Normal
OP753345013050002716,AbNormal
OP753345013050002717,AbNormal
OP753345013050002718,AbNormal
OP753345013050002719,Normal
OP753345013050002724,AbNormal
OP753345013050002726,Normal
OP753345013050002729,Normal
OP753345013050002730,Normal
OP753345013050002732,Normal
OP753345013050002733,Normal
OP753345013050002734,AbNormal
OP753345013050002735,Normal
OP753345013050002736,Normal
OP753345013050002737,Normal
OP753345013050002738,Normal
OP753345013050002740,Normal
OP753345013050002741,Normal
OP753345013050002742,Normal
OP753345013050002743,Normal
OP753345013050002744,Normal
OP753345013050002746,Normal
OP753345013050002747,Normal
OP753345013050002749,AbNormal
OP753345013050002754,Normal
OP753345013050002755,AbNormal
OP753345013050002757,Normal
OP753345013050002760,Normal
OP753345013050002761,Normal
OP753345013050002762,Normal
OP753345013050002763,Normal
OP753345013050002764,Normal
OP753345013050002765,Normal
OP753345013050002768,Normal
OP753345013050002771,Normal
OP753345013050002772,Normal
OP753345013050002773,Normal
OP753345013050002775,Normal
OP753345013050002514,Normal
OP753345013050002515,Normal
OP753345013050002516,AbNormal
OP753345013050002517,Normal
OP753345013050002518,Normal
OP753345013050002520,Normal
OP753345013050002522,Normal
OP753345013050002523,Normal
OP753345013050002524,Normal
OP753345013050002525,Normal
OP753345013050002526,Normal
OP753345013050002529,Normal
OP753345013050002530,Normal
OP753345013050002531,Normal
OP753345013050002532,Normal
OP753345013050002533,Normal
OP753345013050002535,Normal
